,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
6876,SAMIRA GAHRAMANOVA,w,AZE,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT1,15.0,3.6,7.8,,11.4
6877,SAMIRA GAHRAMANOVA,w,AZE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,143.0,4.3,6.5,,10.8
6878,SAMIRA GAHRAMANOVA,w,AZE,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",BB,32.0,4.4,6.7,,11.1
6879,SAMIRA GAHRAMANOVA,w,AZE,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,26.0,4.5,5.833,,10.333
6880,SAMIRA GAHRAMANOVA,w,AZE,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,20.0,4.5,7.033,0.1,11.433
6881,SAMIRA GAHRAMANOVA,w,AZE,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",BB,32.0,4.7,6.466,,11.166
6882,SAMIRA GAHRAMANOVA,w,AZE,2023-03-01,2023 doha world cup,qual,"doha, qatar",BB,32.0,4.3,6.6,,10.9
6883,SAMIRA GAHRAMANOVA,w,AZE,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,112.0,4.4,4.633,,9.033
6884,SAMIRA GAHRAMANOVA,w,AZE,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,113.0,4.0,6.4,,10.4
6885,SAMIRA GAHRAMANOVA,w,AZE,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,109.0,3.4,8.366,,11.766
6886,SAMIRA GAHRAMANOVA,w,AZE,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",BB,19.0,4.4,5.833,,10.233
6887,SAMIRA GAHRAMANOVA,w,AZE,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",FX,18.0,4.1,6.6,,10.7
6888,SAMIRA GAHRAMANOVA,w,AZE,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,22.0,4.5,6.2,0.0,10.7
6889,SAMIRA GAHRAMANOVA,w,AZE,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,17.0,4.4,6.766,0.1,11.066
6922,KAUSHINI GAMAGE,w,SRI,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,38.0,2.7,5.3,,8.0
6923,KAUSHINI GAMAGE,w,SRI,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,38.0,2.7,5.15,,7.85
6924,KAUSHINI GAMAGE,w,SRI,,birmingham 2022 commonwealth games,qual,"birmingham, england",UB,38.0,1.4,5.6,,7.0
6943,ELLIE GARGETT,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,44.0,3.3,6.85,0.0,10.15
6944,ELLIE GARGETT,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,60.0,3.1,6.95,0.0,10.05
6945,ELLIE GARGETT,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,49.0,3.2,8.65,0.0,11.85
7048,BIDISHA GAYEN,w,IND,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",BB,25.0,3.8,4.6,0.1,8.3
7049,BIDISHA GAYEN,w,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,BB,47.0,4.5,4.166,,8.666
7050,BIDISHA GAYEN,w,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,37.0,4.0,7.133,,11.133
7051,BIDISHA GAYEN,w,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,UB,47.0,2.7,3.266,,5.966
7052,BIDISHA GAYEN,w,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT1,18.0,3.6,8.333,,11.933
7053,BIDISHA GAYEN,w,IND,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT2,18.0,3.8,8.2,,12.0
7054,MILKA GEHANI,w,SRI,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",BB,17.0,4.7,7.133,,11.833
7055,MILKA GEHANI,w,SRI,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",FX,33.0,4.0,6.533,,10.533
7056,MILKA GEHANI,w,SRI,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",UB,11.0,4.7,8.033,,12.733
7057,MILKA GEHANI,w,SRI,,2023 10th senior artistic gymnastics asian championships,qual,singapore,BB,18.0,4.7,7.233,,11.933
7058,MILKA GEHANI,w,SRI,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,19.0,5.0,7.533,0.2,12.333
7059,MILKA GEHANI,w,SRI,,2023 10th senior artistic gymnastics asian championships,final,singapore,UB,6.0,4.8,7.666,,12.466
7060,MILKA GEHANI,w,SRI,,2023 10th senior artistic gymnastics asian championships,qual,singapore,UB,9.0,4.8,7.766,,12.566
7061,ANNA GEMZA,w,POL,,2022 szombathely world challenge cup,qual,"szombathely, hungary",BB,18.0,4.1,6.433,,10.533
7062,ANNA GEMZA,w,POL,,2022 szombathely world challenge cup,qual,"szombathely, hungary",UB,13.0,4.5,7.3,,11.8
7063,ANNA GEMZA,w,POL,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,24.0,4.8,5.1,,9.9
7064,ANNA GEMZA,w,POL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,89.0,4.1,5.9,,10.0
7065,ANNA GEMZA,w,POL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,118.0,4.0,6.0,0.3,9.7
7066,ANNA GEMZA,w,POL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,71.0,4.6,6.866,,11.466
7096,VALENTINA GEORGIEVA,w,BUL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",BB,28.0,5.1,5.466,,10.566
7097,VALENTINA GEORGIEVA,w,BUL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT1,1.0,4.6,8.966,,13.566
7098,VALENTINA GEORGIEVA,w,BUL,2022-03-31,2022 baku world cup,final,"baku, azerbaijan",VT1,7.0,4.6,7.666,0.1,12.166
7099,VALENTINA GEORGIEVA,w,BUL,2022-03-31,2022 baku world cup,final,"baku, azerbaijan",VT2,7.0,4.4,8.8,0.1,13.1
7100,VALENTINA GEORGIEVA,w,BUL,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT2,1.0,4.4,8.866,,13.266
7101,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,qual,"osijek, croatia",BB,10.0,5.1,6.8,,11.9
7102,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,final,"osijek, croatia",FX,7.0,4.8,7.6,,12.4
7103,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,7.0,4.7,7.766,,12.466
7104,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,qual,"osijek, croatia",UB,18.0,2.8,8.0,,10.8
7105,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,final,"osijek, croatia",VT1,1.0,4.6,9.033,,13.633
7106,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,qual,"osijek, croatia",VT1,2.0,4.6,8.666,0.3,12.966
7107,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,final,"osijek, croatia",VT2,1.0,4.4,9.2,,13.6
7108,VALENTINA GEORGIEVA,w,BUL,,2022 osijek world challenge cup,qual,"osijek, croatia",VT2,2.0,4.4,8.966,,13.366
7109,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,83.0,5.1,5.933,,11.033
7110,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,97.0,4.8,6.333,0.1,11.033
7111,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,95.0,3.5,6.766,,10.266
7112,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,final,"munich, germany",VT1,7.0,5.0,7.733,,12.733
7113,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,7.0,5.0,8.866,0.1,13.766
7114,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,6.0,5.0,8.866,0.1,13.766
7115,VALENTINA GEORGIEVA,w,BUL,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,6.0,4.4,8.7,,13.1
7116,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,28.0,4.7,4.95,,9.65
7117,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,8.0,4.8,7.75,,12.55
7118,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",FX,6.0,4.8,7.8,,12.6
7119,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT1,1.0,4.6,9.0,,13.6
7120,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT1,7.0,4.6,7.6,,12.2
7121,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT2,1.0,4.4,9.15,,13.55
7122,VALENTINA GEORGIEVA,w,BUL,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT2,7.0,4.4,9.05,,13.45
7203,KARIS GERMAN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",BB,12.0,5.2,7.45,,12.65
7204,KARIS GERMAN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,3.0,5.8,7.45,0.1,13.15
7205,KARIS GERMAN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",UB,11.0,5.8,7.1,,12.9
7206,KARIS GERMAN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,,4.2,9.15,,13.35
7207,ELISABETH GEURTS,w,NED,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",BB,37.0,4.7,6.55,,11.25
7208,ELISABETH GEURTS,w,NED,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",FX,22.0,5.0,7.1,0.1,12.0
7209,ELISABETH GEURTS,w,NED,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",UB,12.0,5.0,8.1,,13.1
7210,ELISABETH GEURTS,w,NED,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT1,3.0,5.0,9.0,,14.0
7211,AMALIA GHIGOARTA,w,ROU,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,51.0,5.5,6.933,,12.433
7212,AMALIA GHIGOARTA,w,ROU,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,64.0,5.1,7.5,,12.6
7213,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,aafinal,"antalya, turkey",BB,10.0,5.4,7.5,,12.9
7214,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,final,"antalya, turkey",BB,6.0,5.0,7.9,,12.9
7215,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,5.0,5.3,7.833,,13.133
7216,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,aafinal,"antalya, turkey",FX,6.0,5.1,7.633,,12.733
7217,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,30.0,5.1,7.6,0.3,12.4
7218,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,aafinal,"antalya, turkey",UB,24.0,3.4,5.866,,9.266
7219,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,29.0,5.0,7.766,,12.766
7220,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,aafinal,"antalya, turkey",VT1,19.0,4.2,8.8,,13.0
7221,AMALIA GHIGOARTA,w,ROU,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,32.0,4.2,8.933,,13.133
7254,CHIARA GIUBELLINI,w,SUI,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,71.0,5.2,6.1,,11.3
7255,CHIARA GIUBELLINI,w,SUI,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,32.0,5.1,7.733,0.3,12.533
7256,CHIARA GIUBELLINI,w,SUI,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,46.0,4.2,8.6,,12.8
7257,CHIARA GIUBELLINI,w,SUI,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,20.0,4.2,8.6,,12.8
7258,CHIARA GIUBELLINI,w,SUI,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,20.0,4.0,8.5,,12.5
7259,CHIARA GIUBELLINI,w,SUI,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,25.0,4.8,5.566,0.1,10.266
7260,CHIARA GIUBELLINI,w,SUI,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",FX,6.0,5.0,7.166,0.0,12.166
7261,CHIARA GIUBELLINI,w,SUI,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,4.0,5.0,7.366,0.0,12.366
7286,ANI GOBADZE,w,GEO,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",BB,31.0,4.2,5.933,,10.133
7287,ANI GOBADZE,w,GEO,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",FX,16.0,4.5,7.266,,11.766
7288,ANI GOBADZE,w,GEO,,2022 osijek world challenge cup,qual,"osijek, croatia",BB,17.0,4.6,6.6,,11.2
7289,ANI GOBADZE,w,GEO,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,26.0,4.3,6.4,,10.7
7290,ANI GOBADZE,w,GEO,,2022 osijek world challenge cup,qual,"osijek, croatia",UB,16.0,3.7,7.366,,11.066
7291,ANI GOBADZE,w,GEO,,2022 osijek world challenge cup,qual,"osijek, croatia",VT1,16.0,3.6,8.666,0.1,12.166
7292,ANI GOBADZE,w,GEO,,2022 osijek world challenge cup,qual,"osijek, croatia",VT2,16.0,3.6,8.933,,12.533
7293,ANI GOBADZE,w,GEO,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,99.0,4.3,5.833,0.1,10.033
7294,ANI GOBADZE,w,GEO,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,108.0,3.9,6.366,0.1,10.166
7295,ANI GOBADZE,w,GEO,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,105.0,3.7,5.733,,9.433
7296,ANI GOBADZE,w,GEO,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,112.0,3.6,8.066,0.3,11.366
7297,ANI GOBADZE,w,GEO,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",BB,37.0,4.2,6.466,0.1,10.566
7298,ANI GOBADZE,w,GEO,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",FX,36.0,3.7,6.366,0.3,9.766
7299,ANI GOBADZE,w,GEO,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,116.0,4.8,4.0,0.1,8.7
7300,ANI GOBADZE,w,GEO,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,101.0,4.0,6.933,,10.933
7301,ANI GOBADZE,w,GEO,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,110.0,3.2,6.266,,9.466
7302,ANI GOBADZE,w,GEO,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,88.0,3.6,8.566,,12.166
7303,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",BB,14.0,5.4,7.0,,12.4
7304,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,14.0,5.6,7.4,,13.0
7305,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",FX,16.0,5.5,7.633,0.1,13.033
7306,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,35.0,5.6,7.633,0.3,12.933
7307,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",UB,7.0,5.6,7.9,,13.5
7308,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,33.0,5.6,7.733,,13.333
7309,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",VT,11.0,4.8,8.966,,13.766
7310,GEORGIA GODWIN,w,AUS,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,32.0,4.8,8.8,,13.6
7311,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",BB,23.0,5.8,6.466,,12.266
7312,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,27.0,5.9,7.233,,13.133
7313,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",FX,20.0,5.5,7.133,0.3,12.333
7314,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,39.0,5.7,7.366,0.3,12.766
7315,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",UB,11.0,5.6,7.9,,13.5
7316,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,19.0,5.7,7.966,,13.666
7317,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",VT,14.0,4.8,8.9,0.1,13.6
7318,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,28.0,4.8,8.833,,13.633
7319,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,13.0,4.8,8.833,,13.633
7320,GEORGIA GODWIN,w,AUS,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,13.0,4.2,8.733,,12.933
7321,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",BB,1.0,5.9,8.0,,13.9
7322,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",BB,6.0,5.9,6.7,,12.6
7323,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,1.0,5.7,8.133,,13.833
7324,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",FX,1.0,5.8,7.7,0.1,13.4
7325,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",UB,2.0,5.5,8.1,,13.6
7326,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",UB,2.0,5.5,8.2,,13.7
7327,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT1,1.0,5.0,9.066,,14.066
7328,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT1,1.0,5.0,9.033,,14.033
7329,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT2,1.0,4.8,7.8,,12.6
7330,GEORGIA GODWIN,w,AUS,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT2,1.0,4.8,8.8,,13.6
7331,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",BB,4.0,5.8,6.833,,12.633
7332,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",BB,2.0,6.0,7.733,,13.733
7333,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",FX,1.0,5.8,7.767,,13.567
7334,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",FX,1.0,5.8,7.667,,13.467
7335,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",UB,1.0,5.5,7.533,,13.033
7336,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",UB,2.0,5.5,7.367,,12.867
7337,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT1,1.0,4.8,9.0,,13.8
7338,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT1,1.0,4.8,8.9,0.1,13.6
7339,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT2,1.0,4.0,8.7,0.1,12.6
7340,GEORGIA GODWIN,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT2,1.0,4.0,8.867,0.3,12.567
7341,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",BB,1.0,6.1,7.65,,13.75
7342,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,final,"birmingham, england",BB,2.0,5.8,7.633,,13.433
7343,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,1.0,5.8,7.8,,13.6
7344,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",FX,3.0,5.2,7.75,,12.95
7345,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,8.0,5.2,7.55,0.1,12.65
7346,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",UB,2.0,5.6,7.95,,13.55
7347,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,final,"birmingham, england",UB,2.0,5.6,7.9,,13.5
7348,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,qual,"birmingham, england",UB,3.0,5.6,8.05,,13.65
7349,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",VT,5.0,4.8,8.5,,13.3
7351,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,final,"birmingham, england",VT1,1.0,4.8,8.9,,13.7
7352,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT1,4.0,4.8,8.95,,13.75
7353,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,final,"birmingham, england",VT2,1.0,4.0,8.766,,12.766
7354,GEORGIA GODWIN,w,AUS,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT2,4.0,4.0,8.8,0.1,12.7
7355,LUISA GOMES MAIA,w,BRA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",FX,,4.8,6.367,,11.167
7356,LUISA GOMES MAIA,w,BRA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,5.0,7.833,,12.833
7357,LUISA GOMES MAIA,w,BRA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,4.2,8.1,0.3,12.0
7404,EILIDH GORRELL,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,39.0,4.3,6.1,0.0,10.4
7405,EILIDH GORRELL,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,18.0,4.4,7.65,0.1,11.95
7406,EILIDH GORRELL,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,28.0,4.5,6.5,0.0,11.0
7407,EILIDH GORRELL,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,60.0,3.2,7.85,0.0,11.05
7408,EILIDH GORRELL,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",BB,28.0,4.4,6.8,0.0,11.2
7409,EILIDH GORRELL,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",FX,21.0,4.0,7.5,0.0,11.5
7410,EILIDH GORRELL,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",UB,22.0,4.1,7.5,0.0,11.6
7411,EILIDH GORRELL,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT1,32.0,3.2,8.75,0.0,11.95
7412,EILIDH GORRELL,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,23.0,4.2,7.15,,11.35
7413,EILIDH GORRELL,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,22.0,4.2,7.5,,11.7
