,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
7596,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",PB,10.0,5.2,8.566,,13.766
7597,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",PH,25.0,4.0,7.966,,11.966
7598,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",SR,17.0,4.7,8.1,,12.8
7599,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,7.0,5.2,9.1,,14.3
7600,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT1,4.0,5.2,9.333,,14.533
7601,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,1.0,5.2,9.1,,14.3
7602,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT2,4.0,5.2,8.533,,13.733
7603,YURI GUIMARAES,m,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT2,1.0,5.2,9.3,,14.5
7604,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,qual,"paris, france",FX,3.0,5.9,8.35,,14.25
7605,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,final,"paris, france",FX,7.0,5.7,6.75,0.1,12.35
7606,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,qual,"paris, france",PB,14.0,5.2,8.1,,13.3
7607,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,final,"paris, france",VT1,6.0,5.2,9.1,,14.3
7608,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,qual,"paris, france",VT1,2.0,5.2,9.2,,14.4
7609,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,final,"paris, france",VT2,6.0,5.2,7.75,0.3,12.65
7610,YURI GUIMARAES,m,BRA,,2022 paris world challenge cup,qual,"paris, france",VT2,2.0,5.2,9.2,,14.4
7611,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",FX,7.0,5.9,6.7,0.1,12.5
7612,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,3.0,5.9,8.3,,14.2
7613,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",PB,25.0,5.5,7.0,,12.5
7614,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",PH,28.0,4.2,7.5,,11.7
7615,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT1,4.0,5.2,9.366,0.1,14.466
7616,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT1,3.0,5.2,9.0,,14.2
7617,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT2,3.0,5.2,9.05,0.1,14.15
7618,YURI GUIMARAES,m,BRA,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT2,4.0,5.2,8.9,0.1,14.0
7619,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",FX,6.0,5.8,7.566,0.3,13.066
7620,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",FX,11.0,5.9,8.15,,14.05
7621,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",HB,20.0,5.0,8.25,,13.25
7622,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",PB,36.0,5.5,7.65,,13.15
7623,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",SR,39.0,5.0,8.0,,13.0
7624,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",VT1,2.0,5.2,9.333,,14.533
7625,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT1,6.0,5.2,9.2,,14.4
7626,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",VT2,2.0,5.2,9.1,,14.3
7627,YURI GUIMARAES,m,BRA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT2,6.0,5.2,9.4,,14.6
7628,PAVEL GULIDOV,m,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",PB,28.0,4.9,7.233,,12.133
7629,PAVEL GULIDOV,m,ISR,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",SR,18.0,4.9,7.733,,12.633
7630,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",FX,13.0,5.3,7.7,,13.0
7631,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",PB,,5.2,8.2,,13.4
7632,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",SR,4.0,5.4,8.15,,13.55
7633,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,final,"koper, slovenia",SR,7.0,5.1,7.3,,12.4
7634,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",VT1,3.0,5.2,9.1,,14.3
7635,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,final,"koper, slovenia",VT1,4.0,5.2,9.3,,14.5
7636,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,qual,"koper, slovenia",VT2,3.0,5.2,8.9,,14.1
7637,PAVEL GULIDOV,m,ISR,,2022 koper world challenge cup,final,"koper, slovenia",VT2,4.0,5.2,9.2,,14.4
7638,PAVEL GULIDOV,m,ISR,,2022 osijek world challenge cup,qual,"osijek, croatia",PB,11.0,5.2,8.55,,13.75
7639,PAVEL GULIDOV,m,ISR,,2022 osijek world challenge cup,qual,"osijek, croatia",SR,9.0,5.4,7.9,,13.3
7640,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",FX,85.0,5.2,7.466,0.2,12.466
7641,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",PB,55.0,5.2,7.966,,13.166
7642,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",PH,58.0,4.6,8.033,,12.633
7643,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",SR,27.0,5.4,8.166,,13.566
7644,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",VT1,33.0,5.2,9.1,0.1,14.2
7645,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",VT1,19.0,5.2,9.1,0.1,14.2
7646,PAVEL GULIDOV,m,ISR,2022-08-18,2022 senior european championships,qual,"munich, germany",VT2,19.0,5.2,7.833,0.1,12.933
7647,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,qual,"szombathely, hungary",PB,17.0,4.9,6.95,,11.85
7648,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,qual,"szombathely, hungary",SR,10.0,5.5,7.55,,13.05
7649,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,final,"szombathely, hungary",VT1,5.0,5.2,8.033,,13.233
7650,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,qual,"szombathely, hungary",VT1,8.0,5.2,7.95,0.1,13.05
7651,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,qual,"szombathely, hungary",VT2,8.0,5.2,9.3,,14.5
7652,PAVEL GULIDOV,m,ISR,,2022 szombathely world challenge cup,final,"szombathely, hungary",VT2,5.0,5.2,8.933,,14.133
7653,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,13.0,5.3,8.05,0.3,13.05
7654,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",PB,27.0,5.2,7.55,,12.75
7655,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",SR,12.0,5.4,8.05,,13.45
7656,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT1,5.0,5.2,8.0,,13.2
7657,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT1,4.0,5.2,8.75,,13.95
7658,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",VT2,5.0,5.2,9.1,0.1,14.2
7659,PAVEL GULIDOV,m,ISR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",VT2,4.0,5.2,8.95,,14.15
7660,PAVEL GULIDOV,m,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,74.0,5.4,8.0,,13.4
7661,PAVEL GULIDOV,m,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,98.0,5.0,7.966,,12.966
7662,PAVEL GULIDOV,m,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,125.0,5.6,6.366,,11.966
7663,PAVEL GULIDOV,m,ISR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,52.0,5.2,9.0,,14.2
7664,PAVEL GULIDOV,m,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,111.0,4.5,7.366,,11.866
7665,PAVEL GULIDOV,m,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",PB,41.0,5.0,8.466,,13.466
7666,PAVEL GULIDOV,m,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",SR,20.0,5.5,8.233,,13.733
7667,PAVEL GULIDOV,m,ISR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,26.0,5.2,9.033,,14.233
7668,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",PB,5.0,5.2,8.4,,13.6
7669,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",PB,6.0,5.2,8.3,,13.5
7670,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",SR,6.0,5.2,7.8,,13.0
7671,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",SR,3.0,5.2,8.3,,13.5
7672,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT1,1.0,5.2,8.8,,14.0
7673,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT1,3.0,5.2,8.2,0.1,13.3
7674,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT2,3.0,5.2,9.0,0.1,14.1
7675,PAVEL GULIDOV,m,ISR,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT2,1.0,5.2,9.2,,14.4
7676,PAVEL GULIDOV,m,ISR,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",FX,52.0,4.6,6.55,,11.15
7677,PAVEL GULIDOV,m,ISR,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",PB,54.0,4.4,6.65,,11.05
7678,PAVEL GULIDOV,m,ISR,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",SR,25.0,5.5,7.8,,13.3
7679,PAVEL GULIDOV,m,ISR,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT1,22.0,5.2,8.9,,14.1
7680,YUNUS GUNDOGDU,m,TUR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,117.0,5.0,6.866,,11.866
7681,YUNUS GUNDOGDU,m,TUR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,72.0,5.2,8.266,,13.466
7682,YUNUS GUNDOGDU,m,TUR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,27.0,5.9,7.7,,13.6
7683,YUNUS GUNDOGDU,m,TUR,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT1,25.0,5.2,8.633,,13.833
7684,YUNUS GUNDOGDU,m,TUR,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT2,25.0,4.8,8.566,,13.366
7685,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",PB,8.0,5.0,7.533,0.0,12.533
7686,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",PB,7.0,5.4,8.4,0.0,13.8
7687,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",SR,7.0,5.4,7.7,0.0,13.1
7688,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",SR,6.0,5.9,7.85,0.0,13.75
7689,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",VT1,7.0,5.2,7.766,0.1,12.866
7690,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",VT1,7.0,5.2,9.0,0.0,14.2
7691,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",VT2,7.0,4.8,9.0,0.1,13.7
7692,YUNUS GUNDOGDU,m,TUR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",VT2,7.0,4.8,8.7,0.0,13.5
7693,YUNUS GUNDOGDU,m,TUR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,45.0,5.3,7.666,,12.966
7694,YUNUS GUNDOGDU,m,TUR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,34.0,5.5,7.633,,13.133
7695,YUNUS GUNDOGDU,m,TUR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,70.0,5.2,7.766,,12.966
7696,JON GUNNARSSON,m,ISL,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",SR,20.0,5.3,7.0,,12.3
7697,JON GUNNARSSON,m,ISL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",SR,15.0,5.3,7.566,,12.866
7698,JON GUNNARSSON,m,ISL,2022-03-02,2022 doha world cup,qual,"doha, qatar",SR,13.0,5.3,7.3,,12.6
7699,JON GUNNARSSON,m,ISL,2022-08-18,2022 senior european championships,qual,"munich, germany",SR,93.0,4.7,7.533,,12.233
7700,JON GUNNARSSON,m,ISL,2023-04-11,2023 senior european championships,qual,"antalya, turkey",SR,94.0,5.7,6.866,,12.566
7701,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,14.0,4.9,8.25,,13.15
7702,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",HB,8.0,4.8,8.45,,13.25
7703,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PB,28.0,4.8,7.3,,12.1
7704,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PH,9.0,5.7,7.5,,13.2
7705,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",SR,9.0,5.4,8.1,,13.5
7706,IAN GUNTHER,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,27.0,4.8,8.75,0.1,13.45
7707,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,47.0,5.2,7.0,,12.2
7708,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,17.0,5.1,8.1,,13.2
7709,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,11.0,5.7,8.3,,14.0
7710,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PH,39.0,5.3,6.6,,11.9
7711,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,50.0,5.4,6.75,,12.15
7712,IAN GUNTHER,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,40.0,4.8,8.85,,13.65
7713,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",FX,,5.3,8.3,,13.6
7714,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",FX,,5.3,8.3,0.1,13.5
7715,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",HB,,5.1,7.75,,12.85
7716,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",HB,,5.1,7.95,,13.05
7717,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",PB,,5.9,7.0,,12.9
7718,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",PB,,5.9,7.55,,13.45
7719,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",PH,,5.9,6.65,,12.55
7720,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",PH,,5.7,7.8,,13.5
7721,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",SR,,5.4,8.2,,13.6
7722,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",SR,,5.4,8.1,,13.5
7723,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,qual,"san jose, ca",VT,,4.8,8.65,,13.45
7724,IAN GUNTHER,m,USA,2023-08-26,2023 u.s. championships,final,"san jose, ca",VT,,4.8,8.65,,13.45
7725,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",FX,14.0,5.1,7.8,,12.9
7726,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",HB,4.0,4.8,8.8,,13.6
7727,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",PB,27.0,5.6,6.85,,12.45
7728,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",PH,14.0,5.8,7.05,,12.85
7729,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",SR,8.0,5.4,8.4,,13.8
7730,IAN GUNTHER,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",VT,,4.8,8.7,,13.5
7731,FRANCO GUTIERREZ,m,ARG,,2022 paris world challenge cup,qual,"paris, france",FX,43.0,4.3,7.55,0.3,11.55
7732,FRANCO GUTIERREZ,m,ARG,,2022 paris world challenge cup,qual,"paris, france",HB,42.0,4.3,6.25,,10.55
7733,FRANCO GUTIERREZ,m,ARG,,2022 paris world challenge cup,qual,"paris, france",PH,42.0,4.6,5.85,,10.45
7735,YUNUS GUNDOGDU,m,TUR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",PB,14.0,5.2,8.05,,13.25
7736,YUNUS GUNDOGDU,m,TUR,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",SR,3.0,5.9,8.7,,14.6
7737,YUNUS GUNDOGDU,m,TUR,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",SR,4.0,5.9,8.2,,14.1
7738,SHU FAI HA,m,HKG,,2022 koper world challenge cup,qual,"koper, slovenia",FX,28.0,4.6,6.0,0.1,10.5
7739,SHU FAI HA,m,HKG,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,34.0,4.6,5.9,,10.5
7746,JORDI HAGENAAR,m,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,36.0,5.4,8.233,,13.633
7747,JORDI HAGENAAR,m,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,75.0,5.0,7.7,,12.7
7748,JORDI HAGENAAR,m,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,118.0,4.4,6.633,,11.033
7749,JORDI HAGENAAR,m,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,64.0,4.4,8.466,,12.866
7750,JORDI HAGENAAR,m,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,59.0,4.8,9.066,,13.866
7751,JORDI HAGENAAR,m,NED,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",HB,19.0,5.0,7.066,,12.066
7752,JORDI HAGENAAR,m,NED,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",PH,37.0,5.4,6.366,,11.766
7753,JORDI HAGENAAR,m,NED,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",HB,10.0,5.2,7.866,,13.066
7754,JORDI HAGENAAR,m,NED,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",PB,16.0,5.0,7.666,,12.666
7755,JORDI HAGENAAR,m,NED,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",PH,21.0,5.3,7.766,,13.066
7756,JORDI HAGENAAR,m,NED,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",SR,19.0,4.6,8.133,,12.733
7757,JORDI HAGENAAR,m,NED,,2022 paris world challenge cup,qual,"paris, france",HB,10.0,5.4,8.05,,13.45
7758,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",FX,60.0,5.1,7.933,,13.033
7759,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",HB,19.0,5.2,8.366,,13.566
7760,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",PB,39.0,5.0,8.633,,13.633
7761,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",PH,88.0,4.2,7.366,,11.566
7762,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",SR,71.0,4.4,8.4,,12.8
7763,JORDI HAGENAAR,m,NED,2022-08-18,2022 senior european championships,qual,"munich, germany",VT1,53.0,4.8,9.1,,13.9
7764,JORDI HAGENAAR,m,NED,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,82.0,5.6,8.0,0.3,13.3
7765,JORDI HAGENAAR,m,NED,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,39.0,5.0,8.366,,13.366
7766,JORDI HAGENAAR,m,NED,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,120.0,5.0,7.333,,12.333
7767,JORDI HAGENAAR,m,NED,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,59.0,5.1,8.0,,13.1
7768,JORDI HAGENAAR,m,NED,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,55.0,5.2,9.066,0.1,14.166
7769,TAS HAJDU,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,56.0,5.1,7.3,,12.4
7770,TAS HAJDU,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,67.0,4.3,6.6,,10.9
7777,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",FX,,5.5,8.05,,13.55
7778,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",FX,,5.3,7.8,,13.1
7779,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",HB,,4.6,8.25,,12.85
7780,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",HB,,4.6,8.3,,12.9
7781,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PB,,5.2,9.05,,14.25
7782,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PB,,5.2,8.75,,13.95
7783,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PH,,5.7,7.35,,13.05
7784,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PH,,5.7,7.75,,13.45
7785,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",SR,,4.4,9.05,,13.45
7786,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",SR,,4.4,8.95,,13.35
7787,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",VT,,5.2,9.5,,14.7
7788,DALLAS HALE,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",VT,,5.2,9.6,,14.8
7789,DALLAS HALE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,56.0,6.0,5.9,0.2,11.7
7790,DALLAS HALE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,58.0,4.7,6.75,,11.45
7791,DALLAS HALE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,70.0,5.3,6.7,,12.0
7792,DALLAS HALE,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PH,52.0,6.1,4.5,,10.6
